wavelength_A,flux,ivar
4069.114694740583,17.100124,0.30082273
4070.053023601979,20.834536,0.28947303
4070.9893339514015,19.24311,0.29489008
4071.928095100459,12.406425,0.3365348
4072.864836807615,10.877905,0.37342513
4073.8017940109703,13.828692,0.34987715
4074.741203707106,13.464366,0.3467494
4075.6785925662,13.409352,0.3178914
4076.6184350479375,16.610147,0.29620835
4077.556255761635,16.907074,0.29365715
4078.4965312283575,15.236617,0.32159612
4079.4347839956135,15.462921,0.31076676
4080.3732526066856,18.04238,0.29663584
4081.314177666659,16.717562,0.3103041
4082.2530786297752,16.664536,0.31676015
4083.1944371734776,16.267216,0.3302215
4084.1337706878226,20.790205,0.32564896
4085.07556291496,20.15865,0.33490378
4086.015329179809,16.018335,0.36315995
4086.9553116366533,17.602995,0.3471209
4087.8977545049015,20.557528,0.32883757
4088.8381700112177,22.412748,0.32055476
4089.7810470624486,23.062181,0.31290233
4090.7218958177423,22.662846,0.3136578
4091.6652072519837,21.87898,0.31320947
4092.6064894558535,21.105385,0.32655385
4093.547988200457,22.703161,0.31236157
4094.49195132536,21.880154,0.31907523
4095.4338838179888,23.217031,0.3121769
4096.378281826256,21.426285,0.3336639
4097.320648266737,15.566592,0.38071457
4098.26548135872,15.244958,0.38615182
4099.208281946973,18.150986,0.37027413
4100.151299425264,18.585085,0.37778977
4101.096785259151,16.61369,0.40222424
4102.040237185147,17.163382,0.40213063
4102.98615860391,16.313032,0.4270961
4103.93004517776,12.537556,0.46318573
4104.876402382072,16.731155,0.4256145
4105.8207238040195,18.595531,0.40838072
4106.767516994647,18.294445,0.39868715
4107.712273465026,18.750093,0.39548048
4108.65724727539,17.713287,0.41017902
4109.604694562065,18.237465,0.41918716
4110.550103721414,18.90016,0.42558175
4111.497987496605,17.161898,0.44039726
4112.443832205507,18.31111,0.41889584
4113.392152670303,15.831998,0.3947512
4114.338433129414,20.789728,0.34888703
4115.2849312791,21.831766,0.33013082
4116.233906895068,19.812174,0.3486297
4117.180841096004,19.246557,0.35010046
4118.130253904588,20.08094,0.3661211
4119.077624357661,19.93567,0.38227803
4120.0274745602765,17.875788,0.4168693
4120.975281466467,14.829062,0.439858
4121.923306414392,19.15343,0.40929943
4122.873812825004,19.93086,0.40039688
4123.822274527573,17.794853,0.42110014
4124.773218836039,17.764528,0.4263146
4125.722117494464,20.245739,0.4173721
4126.673499902521,19.926435,0.40996686
4127.622835718109,18.38708,0.4177592
4128.572389927153,16.647999,0.42330462
4129.524429601738,15.3694,0.41930395
4130.474421269957,18.105888,0.3887873
4131.426899548768,15.795654,0.39671108
4132.377328877698,16.434206,0.41638067
4133.330245962801,14.998416,0.4419762
4134.281113154072,15.205255,0.47676125
4135.2321990910905,15.18828,0.4942214
4136.18577450296,10.409766,0.5327624
4137.137298604819,15.775681,0.47669595
4138.0913133284275,24.270357,0.39945093
4139.043275796989,22.986717,0.3998685
4139.99773003473,18.490639,0.42491117
4140.950131071949,19.482855,0.43304753
4141.9027512077755,18.050089,0.43686655
4142.85786483423,22.513481,0.4336392
4143.810923841702,14.69128,0.49400282
