wavelength_A,flux,ivar
3868.121395737497,-2.6814039,0.0877775
3869.0112519812974,6.051074,0.08056591
3869.9013129353575,6.486751,0.08687815
3870.7937036309,3.3697402,0.09114861
3871.6841746356195,2.9467773,0.093526594
3872.576976455132,7.8840585,0.08692638
3873.467857699421,8.410264,0.08464334
3874.3610708323085,4.3652973,0.095272504
3875.252362505165,3.213456,0.09287669
3876.143859218499,0.20931622,0.088676035
3877.0376894314263,10.060682,0.08078674
3877.929596856874,0.13698179,0.091628976
3878.8238388569566,3.8780005,0.08867457
3879.7161571837323,4.294199,0.08717302
3880.6108111606804,-0.14329045,0.09810849
3881.5035405780864,-0.26443374,0.10079689
3882.396475366721,3.8798976,0.09390955
3883.2917474191227,3.243997,0.09574282
3884.1850935823913,-2.2530057,0.10904858
3885.080778086203,-0.645725,0.10218051
3885.9745358136256,3.6222596,0.09440446
3886.8706329588636,4.872825,0.092280164
3887.7648024400473,5.1485667,0.09248793
3888.6591776237456,3.7675452,0.09474145
3889.5558938414556,5.943777,0.09490027
3890.4506810633766,3.9387798,0.10100748
3891.3478103978227,-0.39818037,0.104974546
3892.243009847793,3.332535,0.10493436
3893.1405524892984,2.8137581,0.10333041
3894.0361643572305,-0.13799243,0.10606179
3894.9341204962057,3.5768745,0.10471871
3895.8301449721007,3.3713775,0.10363909
3896.726375577249,4.15487,0.1047655
3897.62495207299,3.6969182,0.10892259
3898.5215955711533,5.8469133,0.10636467
3899.420586040659,5.3546724,0.10471094
3900.317642622057,-0.15613693,0.11001999
3901.217047256046,0.6884463,0.10494652
3902.114517110986,5.060688,0.09259738
3903.0121934276863,-0.48003218,0.10157659
3903.91221941914,1.858501,0.09903175
3904.810309294894,7.233507,0.087584935
3905.710749927895,5.2204127,0.08714066
3906.6092535532293,-2.0140114,0.08946872
3907.510109018803,-0.39989176,0.081801064
3908.4090265843315,5.602112,0.07358892
3909.3081509446642,6.1099715,0.06981285
3910.2096287700156,6.6685243,0.06707635
3911.109167356515,4.3612275,0.06802302
3912.0110604922734,6.455985,0.068164416
3912.911013495773,2.1031666,0.077859834
3913.8133221332714,1.3589172,0.08143343
3914.7136897446935,4.3098874,0.08106968
3915.614264484501,0.028123602,0.092394054
3916.517196485707,0.5293634,0.09903598
3917.4181861198704,5.801423,0.088664405
